student_id,department,semester,course_load,study_hours_weekly,gpa,attendance_pct,has_internship,commute_minutes,scholarship
STU01787,Computer Science,Fall 2024,3,13.6,2.88,77.5,Yes,57,Need-based
STU01788,Computer Science,Spring 2024,3,11.5,1.32,69.5,No,19,Athletic
STU01789,Computer Science,Fall 2023,6,14.2,2.91,57.8,No,16,Athletic
STU01790,Computer Science,Spring 2024,3,21.4,2.79,70.7,No,35,Department
STU01791,Engineering,Fall 2023,5,19.1,2.58,82.6,No,31,Athletic
STU01792,Computer Science,Fall 2023,5,8.2,2.6,96.8,Yes,,Department
STU01793,Mathematics,Fall 2023,4,21.6,3.28,83.2,Yes,39,Department
STU01794,Engineering,Fall 2023,3,22.8,3.21,77.6,No,7,None
STU01795,Business,Fall 2024,6,14.3,2.65,97.7,No,42,Need-based
STU01796,Engineering,Fall 2023,4,19.9,3.38,89.5,No,31,Need-based
STU01797,Computer Science,Spring 2024,4,15.5,2.47,69.0,No,35,Department
STU01798,Engineering,Fall 2024,5,19.2,2.92,80.5,Yes,31,Need-based
STU01799,Business,Fall 2023,5,13.7,2.44,68.0,Yes,22,Department
STU01800,Mathematics,Fall 2024,3,9.6,2.08,81.8,No,11,None
STU01801,Engineering,Spring 2024,4,3.9,1.88,78.3,No,28,Merit
STU01802,Mathematics,Spring 2024,4,11.7,2.61,58.6,No,15,Merit
STU01803,Engineering,Fall 2023,5,14.9,2.94,86.0,Yes,,Merit
STU01804,Computer Science,Spring 2024,6,15.8,2.44,74.3,No,38,Merit
STU01805,Biology,Fall 2023,6,13.9,3.52,55.3,Yes,29,Need-based
STU01806,Biology,Spring 2024,4,20.3,2.81,71.6,No,29,Need-based
STU01807,Biology,Spring 2024,4,9.2,2.41,99.9,No,29,Department
STU01808,Business,Fall 2023,4,16.3,2.79,80.3,No,23,Need-based
STU01809,Engineering,Fall 2023,3,24.6,3.26,68.2,No,40,Department
STU01810,Business,Fall 2023,5,17.3,3.16,89.3,No,19,Need-based
STU01811,Engineering,Fall 2024,4,4.7,2.11,83.8,Yes,,Athletic
STU01812,Biology,Spring 2024,5,14.2,2.62,79.3,No,25,Merit
STU01813,Business,Fall 2024,3,1.6,1.7,88.8,No,22,Merit
STU01814,Computer Science,Fall 2023,6,16.8,3.27,89.3,No,34,Need-based
STU01815,Business,Spring 2024,5,13.3,2.82,87.3,No,28,Department
STU01816,Biology,Spring 2024,4,19.1,2.61,88.6,No,7,Need-based
STU01817,Engineering,Fall 2024,5,1.7,2.86,90.6,Yes,,Athletic
STU01818,Computer Science,Fall 2023,4,7.4,2.2,83.7,No,33,Need-based
STU01819,Biology,Fall 2024,6,17.8,2.82,68.5,No,21,Athletic
STU01820,Biology,Spring 2024,4,14.4,2.62,77.8,Yes,21,Department
STU01821,Engineering,Spring 2024,4,18.3,3.1,83.0,Yes,37,Department
STU01822,Engineering,Fall 2023,5,16.0,3.25,78.4,No,19,Need-based
STU01823,Engineering,Spring 2024,5,1.0,2.24,94.9,No,31,Need-based
STU01824,Computer Science,Spring 2024,6,7.8,2.45,95.0,No,31,Athletic
STU01825,Mathematics,Fall 2023,5,8.6,2.62,81.0,Yes,23,None
STU01826,Computer Science,Fall 2023,4,9.6,2.47,81.4,No,32,Department
STU01827,Computer Science,Fall 2024,4,20.3,2.65,59.3,No,5,None
STU01828,Mathematics,Fall 2024,4,13.9,2.77,91.0,No,16,Need-based
STU01829,Computer Science,Spring 2024,5,3.2,2.52,61.2,Yes,24,Athletic
STU01830,Engineering,Fall 2023,3,2.8,2.64,65.6,No,23,Merit
STU01831,Mathematics,Fall 2023,6,19.9,2.77,71.2,No,13,Athletic
STU01832,Mathematics,Spring 2024,6,20.9,3.17,79.7,No,17,Merit
STU01833,Mathematics,Spring 2024,5,26.4,3.43,91.8,No,5,Merit
STU01834,Engineering,Fall 2024,4,18.1,2.48,71.7,No,23,None
STU01835,Computer Science,Fall 2023,4,2.8,2.17,73.5,No,49,Need-based
STU01836,Business,Fall 2024,6,10.2,2.34,74.5,No,15,None
STU01837,Biology,Fall 2024,6,23.1,2.88,94.3,No,38,None
STU01838,Business,Fall 2024,6,13.2,2.64,74.4,No,29,Department
STU01839,Computer Science,Fall 2024,4,21.8,2.68,72.3,No,25,Merit
STU01840,Biology,Spring 2024,4,18.8,2.9,97.0,No,27,Need-based
STU01841,Business,Fall 2024,4,5.0,2.02,75.5,No,26,Merit
STU01842,Computer Science,Fall 2023,3,23.8,3.02,84.2,No,58,None
STU01843,Computer Science,Fall 2023,4,10.9,2.69,75.3,No,29,Need-based
STU01844,Mathematics,Fall 2023,6,15.5,2.68,70.6,No,32,Department
STU01845,Mathematics,Spring 2024,5,9.9,2.51,82.3,No,36,None
STU01846,Business,Spring 2024,5,14.3,2.27,96.0,No,33,Need-based
STU01847,Biology,Fall 2024,3,13.1,2.98,83.6,Yes,30,Merit
STU01848,Engineering,Fall 2024,4,11.8,2.76,56.0,No,20,Merit
STU01849,Business,Fall 2023,3,2.6,2.45,58.6,No,53,None
STU01850,Computer Science,Fall 2024,5,17.6,2.38,74.1,No,50,Need-based
STU01851,Computer Science,Spring 2024,4,11.8,2.32,51.2,No,5,Athletic
STU01852,Biology,Spring 2024,4,8.8,2.31,93.0,No,33,Merit
STU01853,Mathematics,Fall 2023,4,17.8,3.02,89.1,No,25,Merit
STU01854,Business,Fall 2023,3,17.9,3.09,68.5,No,22,Department
STU01855,Biology,Spring 2024,4,12.5,3.01,83.7,Yes,21,Need-based
STU01856,Engineering,Fall 2023,4,11.3,2.58,76.0,No,28,Department
STU01857,Engineering,Fall 2023,6,12.9,2.65,61.3,No,21,Merit
STU01858,Business,Fall 2023,3,20.3,2.89,71.7,No,20,Athletic
STU01859,Mathematics,Spring 2024,4,16.1,2.21,57.8,No,31,None
STU01860,Business,Fall 2023,5,21.7,3.3,84.8,No,12,None
STU01861,Business,Spring 2024,4,8.1,1.74,73.9,No,47,Need-based
STU01862,Engineering,Fall 2023,4,14.6,2.62,62.0,No,26,Athletic
STU01863,Mathematics,Fall 2024,6,18.0,2.84,95.5,No,,None
STU01864,Business,Spring 2024,6,11.8,2.07,75.9,No,10,Athletic
STU01865,Business,Spring 2024,4,12.8,2.38,95.6,No,38,None
STU01866,Biology,Fall 2023,4,8.1,2.82,91.8,Yes,29,Merit
STU01867,Engineering,Spring 2024,4,16.6,2.05,84.5,Yes,5,Department
STU01868,Business,Fall 2023,6,16.4,2.68,80.8,No,27,Athletic
STU01869,Computer Science,Spring 2024,5,15.4,2.37,71.7,No,,Merit
STU01870,Biology,Fall 2023,6,28.0,3.33,90.1,Yes,43,Athletic
STU01871,Computer Science,Spring 2024,5,4.4,2.16,95.4,No,27,Athletic
STU01872,Computer Science,Spring 2024,3,23.2,2.86,99.2,No,31,Athletic
STU01873,Biology,Fall 2023,4,11.5,2.53,72.4,No,20,Need-based
STU01874,Mathematics,Fall 2023,4,10.1,2.66,55.6,No,50,Athletic
STU01875,Business,Spring 2024,3,13.6,2.22,79.4,No,22,Merit
STU01876,Biology,Fall 2024,4,20.0,3.01,88.1,No,38,Athletic
STU01877,Computer Science,Fall 2024,5,16.9,2.95,56.5,No,5,Need-based
STU01878,Engineering,Spring 2024,4,12.1,3.19,72.5,No,31,None
STU01879,Business,Fall 2024,6,16.9,3.03,70.8,No,,None
STU01880,Biology,Fall 2023,5,7.1,1.78,59.9,No,37,None
STU01881,Engineering,Fall 2024,4,22.2,3.49,64.5,No,,Need-based
STU01882,Engineering,Fall 2024,4,13.4,2.19,100,No,29,Department
STU01883,Mathematics,Fall 2023,4,8.0,2.48,76.8,No,10,Merit
STU01884,Biology,Fall 2024,4,13.9,2.87,70.3,No,19,Athletic
STU01885,Biology,Fall 2024,3,15.9,3.25,84.7,Yes,43,Department
STU01886,Biology,Fall 2023,3,20.3,3.26,77.3,Yes,22,Merit
STU01887,Computer Science,Fall 2023,4,1.0,2.33,72.7,No,34,None
STU01888,Mathematics,Fall 2023,6,15.1,2.51,62.6,No,36,Merit
STU01889,Mathematics,Spring 2024,4,21.6,3.37,96.5,No,30,Department
STU01890,Business,Fall 2023,3,7.2,2.51,64.6,Yes,,Need-based
STU01891,Computer Science,Spring 2024,5,15.7,2.17,83.2,No,27,Need-based
STU01892,Business,Spring 2024,4,13.8,2.62,47.6,No,,Need-based
STU01893,Computer Science,Fall 2024,3,21.4,3.22,78.2,Yes,,Need-based
STU01894,Engineering,Spring 2024,5,9.4,2.86,88.2,Yes,20,None
STU01895,Engineering,Fall 2023,4,5.5,2.63,77.1,Yes,17,Need-based
STU01896,Biology,Fall 2024,5,11.9,2.14,84.2,No,43,Need-based
STU01897,Mathematics,Fall 2024,6,15.7,2.26,81.6,No,,Department
STU01898,Biology,Fall 2024,4,22.7,3.44,70.7,Yes,34,Merit
STU01899,Mathematics,Fall 2023,5,13.8,2.77,76.0,No,,Need-based
STU01900,Biology,Spring 2024,3,1.2,2.18,85.5,No,12,Athletic
STU01901,Biology,Fall 2024,5,8.8,2.2,85.9,No,44,Merit
STU01902,Biology,Spring 2024,5,9.8,2.96,78.8,No,45,Department
STU01903,Engineering,Fall 2023,5,14.9,3.3,80.8,Yes,36,None
STU01904,Mathematics,Fall 2023,5,12.5,2.64,75.2,No,9,Merit
STU01905,Mathematics,Spring 2024,5,18.6,3.18,88.1,Yes,19,Athletic
STU01906,Engineering,Spring 2024,6,20.0,3.35,82.6,Yes,17,None
STU01907,Computer Science,Fall 2023,3,14.2,3.86,68.7,No,25,Athletic
STU01908,Engineering,Fall 2024,3,13.0,2.67,81.4,No,17,Need-based
STU01909,Computer Science,Spring 2024,4,17.9,2.85,72.3,Yes,30,Athletic
STU01910,Engineering,Spring 2024,5,4.6,2.34,87.5,No,34,Merit
STU01911,Computer Science,Fall 2023,4,12.2,2.94,71.9,Yes,28,Merit
STU01912,Business,Fall 2023,3,14.3,3.18,100,Yes,40,Need-based
STU01913,Business,Spring 2024,3,16.7,3.13,50.6,No,31,Athletic
STU01914,Business,Fall 2023,5,21.4,2.99,100,No,5,None
STU01915,Computer Science,Fall 2023,3,6.1,2.12,67.8,No,23,Need-based
STU01916,Business,Fall 2023,6,2.1,2.6,65.1,No,,None
STU01917,Computer Science,Fall 2024,5,8.8,2.56,95.2,No,24,Need-based
STU01918,Business,Fall 2023,4,22.2,3.26,73.0,Yes,28,Merit
STU01919,Engineering,Fall 2023,5,20.5,3.21,73.3,No,24,Department
STU01920,Engineering,Spring 2024,4,10.5,2.49,90.7,Yes,8,Department
STU01921,Business,Fall 2023,5,7.9,2.61,81.1,Yes,37,Department
STU01922,Biology,Spring 2024,3,10.9,2.08,84.4,No,15,Department
STU01923,Computer Science,Spring 2024,3,13.5,2.97,66.8,No,23,Need-based
STU01924,Business,Fall 2024,6,6.2,2.7,87.3,Yes,26,Merit
STU01925,Mathematics,Spring 2024,4,22.2,2.83,61.6,No,26,Merit
STU01926,Computer Science,Fall 2023,6,12.2,2.92,100,No,6,Athletic
STU01927,Engineering,Fall 2023,5,12.7,2.88,97.1,Yes,26,Merit
STU01928,Computer Science,Spring 2024,3,26.0,2.92,85.8,No,,Need-based
STU01929,Business,Fall 2024,4,21.7,2.85,72.0,No,25,None
STU01930,Mathematics,Fall 2023,6,3.4,1.86,83.0,No,5,Athletic
STU01931,Business,Spring 2024,4,4.1,1.99,76.8,No,20,Athletic
STU01932,Computer Science,Spring 2024,3,11.2,3.15,83.6,Yes,9,Department
STU01933,Mathematics,Fall 2023,6,15.6,2.46,80.2,No,15,Need-based
STU01934,Engineering,Fall 2024,4,13.2,2.32,71.6,No,23,Department
STU01935,Biology,Fall 2024,6,14.2,2.91,97.0,No,27,Athletic
STU01936,Biology,Fall 2024,5,19.5,3.12,100,No,11,None
STU01937,Mathematics,Spring 2024,3,3.0,2.1,67.4,Yes,,Athletic
STU01938,Mathematics,Fall 2023,3,5.4,2.37,78.4,No,5,Department
STU01939,Computer Science,Fall 2024,3,19.0,2.63,56.1,No,41,Department
STU01940,Engineering,Fall 2023,6,15.1,2.21,88.0,No,13,None
STU01941,Engineering,Spring 2024,5,20.3,3.14,65.9,No,24,None
STU01942,Business,Fall 2023,3,16.3,2.91,71.6,Yes,19,Department
STU01943,Business,Fall 2024,6,4.0,1.93,66.0,No,30,Merit
STU01944,Computer Science,Spring 2024,4,18.5,3.55,74.6,Yes,26,Need-based
STU01945,Computer Science,Fall 2023,5,8.6,2.99,70.8,No,26,Merit
STU01946,Biology,Spring 2024,6,24.5,2.87,72.5,No,29,None
STU01947,Biology,Fall 2023,5,27.6,3.72,63.8,Yes,26,Need-based
STU01948,Computer Science,Fall 2023,5,16.0,3.22,78.9,No,,Athletic
STU01949,Engineering,Spring 2024,6,20.9,3.01,81.9,Yes,5,None
STU01950,Biology,Fall 2024,3,17.2,3.42,69.7,No,,None
STU01951,Computer Science,Fall 2023,6,17.9,2.77,71.5,No,,Merit
STU01952,Computer Science,Fall 2023,6,19.9,3.18,64.5,No,18,Merit
STU01953,Business,Spring 2024,5,13.2,2.49,65.1,Yes,41,None
STU01954,Biology,Fall 2023,6,11.5,2.61,71.6,No,,Need-based
STU01955,Computer Science,Fall 2023,6,9.2,2.69,88.6,No,9,Need-based
STU01956,Engineering,Fall 2024,3,27.6,3.28,70.6,Yes,22,Merit
STU01957,Engineering,Fall 2023,6,14.1,2.95,99.8,Yes,23,None
STU01958,Biology,Spring 2024,5,30.2,3.08,90.7,No,,None
STU01959,Engineering,Fall 2023,6,20.9,3.08,90.7,No,19,Athletic
STU01960,Engineering,Spring 2024,6,18.9,3.15,75.9,No,,Athletic
STU01961,Biology,Spring 2024,6,14.9,2.56,74.5,No,30,Merit
STU01962,Business,Fall 2024,4,15.8,2.41,81.3,No,34,Department
STU01963,Engineering,Fall 2024,6,18.7,2.5,91.6,No,,None
STU01964,Business,Fall 2023,6,17.3,3.24,91.0,No,12,None
STU01965,Business,Spring 2024,3,13.7,2.97,78.9,No,38,None
STU01966,Engineering,Spring 2024,4,21.0,3.67,80.8,Yes,53,Department
STU01967,Biology,Spring 2024,5,24.0,3.05,89.1,Yes,25,Need-based
STU01968,Business,Spring 2024,4,6.2,3.27,84.9,Yes,33,Need-based
STU01969,Biology,Fall 2023,5,28.3,2.97,86.7,Yes,22,Merit
STU01970,Mathematics,Fall 2024,3,9.6,2.34,63.0,No,38,None
STU01971,Business,Spring 2024,4,3.2,1.98,73.6,No,45,Athletic
STU01972,Biology,Spring 2024,3,17.3,2.55,78.4,No,5,Need-based
STU01973,Computer Science,Fall 2024,6,15.8,3.06,67.1,Yes,,Athletic
STU01974,Engineering,Fall 2023,6,9.1,2.61,73.7,Yes,35,None
STU01975,Engineering,Fall 2023,3,13.3,3.22,100,No,20,Merit
STU01976,Biology,Fall 2024,4,15.4,2.72,75.6,No,23,Merit
STU01977,Business,Spring 2024,6,16.2,2.67,54.8,Yes,,Merit
STU01978,Business,Fall 2023,3,14.7,2.89,63.4,No,12,Athletic
STU01979,Computer Science,Fall 2023,6,17.4,3.1,85.5,Yes,8,Need-based
STU01980,Computer Science,Fall 2024,5,10.1,2.25,85.7,No,24,Merit
STU01981,Mathematics,Spring 2024,5,15.2,2.5,69.1,No,48,Merit
STU01982,Engineering,Fall 2024,4,13.5,2.66,73.8,No,19,Need-based
STU01983,Computer Science,Spring 2024,5,13.8,2.62,96.5,No,14,None
STU01984,Business,Fall 2023,6,3.5,2.63,58.8,No,32,None
STU01985,Business,Spring 2024,6,9.8,2.54,82.9,Yes,34,Athletic
STU01986,Computer Science,Fall 2024,3,17.6,3.11,74.7,Yes,11,Athletic
STU01987,Business,Fall 2023,5,16.3,2.75,71.8,No,32,None
STU01988,Engineering,Fall 2024,6,15.2,3.2,47.0,Yes,22,Department
STU01989,Mathematics,Spring 2024,3,21.6,3.1,84.9,No,,None
STU01990,Engineering,Spring 2024,5,12.2,2.51,70.2,Yes,27,Need-based
STU01991,Computer Science,Fall 2024,3,19.7,2.2,61.5,Yes,,Department
STU01992,Engineering,Fall 2024,6,26.8,3.17,72.6,No,24,Merit
STU01993,Engineering,Fall 2024,5,15.2,2.67,100,No,35,Athletic
STU01994,Computer Science,Spring 2024,5,14.0,2.81,84.0,No,25,None
STU01995,Biology,Fall 2023,3,11.0,2.48,78.7,No,6,Department
STU01996,Business,Spring 2024,5,17.5,3.17,74.2,Yes,21,None
STU01997,Business,Fall 2024,4,15.4,2.51,80.7,No,36,Merit
STU01998,Biology,Spring 2024,3,19.9,3.17,69.4,Yes,26,Athletic
STU01999,Biology,Fall 2023,6,14.6,2.74,100,No,5,Need-based
STU02000,Computer Science,Spring 2024,6,16.1,3.1,100,Yes,21,Merit
